ID,Kode,Nama,Lantai,Fakultas,Status,Kapasitas,Luas,Rating,Tujuan
435,R.17,R. ELEKTROFORESIS,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,3,25.2,4,Sidang
439,302,R. MIKROSKOP,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,3,16,3.9,Seminar
447,E.2.2,R. MIKRO,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,3,24,4.2,Kelas
19,A3_R.BHS,Ruang Lab. Bahasa,3,Fakultas Hukum,Tidak Aktif,3,27,3.6,Seminar
465,F.1.6,R. LABORAN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,3,14.4,4.1,Rapat
478,H.2.3,R. ALAT ELEKTRONIKA DASAR,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,3,26.01,3.8,Sidang
480,1.1.,Ruang Pelayanan Akademik,1,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,3,214.8,4,Sidang
522,A1-05,Ruang Kaprodi,1,Fakultas Kedokteran,Tidak Aktif,3,22,4.2,Seminar
295,A.A.3.8,Ruang Kuliah,3,Fakultas Ekonomi,Aktif,3,,4.4,Kelas
604,R. 2.12,Gudang Arsip,2,Fakultas Peternakan,Tidak Aktif,3,2.81,3.5,Sidang
387,B.2.13,R. ADMIN PRODI 2,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,3,16.8,3.8,Seminar
445,E.1.1,R. KALAB & LABORAN BIOLOGI DASAR,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,38.88,3.8,Seminar
448,305,R. ALAT,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,14.4,3.9,Rapat
452,203,R. BAHAN,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,10.332,3.8,Sidang
15,A2_R.PRO,Ruang Protokol Dekan,2,Fakultas Hukum,Tidak Aktif,2,13.5,4.3,Seminar
469,105,R. WORKSHOP,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,39.78,3.4,Seminar
48,D1_R.UNR,Ruang Unrev,1,Fakultas Hukum,Tidak Aktif,2,26.22,4.1,Rapat
50,D1_R.PKK,Ruang PKK,1,Fakultas Hukum,Tidak Aktif,2,15.39,3.8,Rapat
479,H.2.1,R. JAGA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,16.83,4,Seminar
459,F.2.2,R. PENELITI,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,14.82,3.7,Seminar
742,,Ruang Sound TPB,1,TPB,Tidak Aktif,2,18,4,Kelas
386,B.2.12,R. ADMIN PRODI 1,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,2,16.8,3.7,Sidang
388,B.2.4,R. KAPRODI KIMIA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,25.6,4,Rapat
389,B.2.5,R. KAPRODI BIOLOGI,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,25.6,3.6,Sidang
644,1.11,R. Dosen Lab Analitik,3,Fakultas Peternakan,Tidak Aktif,1,12,4,Rapat
390,B.2.6,R. KAPRODI FISIKA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,25.6,4.4,Kelas
391,B.2.7,R. KAPRODI MATEMATIKA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,25.6,3.7,Kelas
645,1.12,R. Dosen Lab Analitik,3,Fakultas Peternakan,Tidak Aktif,1,12,4.2,Sidang
392,B.2.8,R. KAPRODI ILMU LINGKUNGAN,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,22.4,4.5,Rapat
646,1.13,R. Dosen Lab Analitik,3,Fakultas Peternakan,Tidak Aktif,1,12,3.8,Seminar
648,1.1,R. Dosen NMT Non Ruminan,3,Fakultas Peternakan,Tidak Aktif,1,9,4.1,Seminar
649,1.11,R. Dosen NMT Non Ruminan,3,Fakultas Peternakan,Tidak Aktif,1,12,4.1,Sidang
650,1.12,R. Dosen NMT Non Ruminan,3,Fakultas Peternakan,Tidak Aktif,1,12,3.6,Kelas
651,1.13,R. Dosen NMT Non Ruminan,3,Fakultas Peternakan,Tidak Aktif,1,12,3.9,Rapat
654,1.1,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,14.86,4.6,Sidang
655,1.2,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,17.17,4,Seminar
412,R.4,R. KALAB,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,9,3.8,Kelas
656,1.3,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,13.04,4.2,Seminar
419,R.17,R. DOSEN PENELITI,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,9,4,Kelas
657,1.4,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,13.04,4.1,Seminar
658,1.5,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,12.96,4.1,Kelas
659,1.6,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.4,Rapat
420,R.19,R. DOSEN PENELITI 2,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,9,4,Rapat
660,1.7,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.7,Seminar
661,1.8,R. Dosen TPHT,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.5,Sidang
663,1.1,R. Tunggu,1,Fakultas Peternakan,Tidak Aktif,1,48.9,3.5,Kelas
664,1.11,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,10.89,3.5,Kelas
665,1.12,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,10.89,4.4,Sidang
666,1.13,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,13.04,3.7,Kelas
667,1.14,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,13.04,3.8,Rapat
668,1.15,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,13.04,3.3,Kelas
669,1.16,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.7,Sidang
443,E.1.4,R. KALAB LINGKUNGAN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,38.88,3.5,Seminar
670,1.17,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.9,Sidang
671,1.18,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.7,Rapat
672,1.19,R. Dosen Lab Potong,1,Fakultas Peternakan,Tidak Aktif,1,12.96,3.8,Kelas
674,1.1,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,10.89,4,Kelas
675,1.2,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,20.89,3.7,Seminar
676,1.3,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,11.22,4.2,Sidang
454,205,R. TIMBANG,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,11.4,4.3,Sidang
677,1.4,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,11.22,3.7,Rapat
456,302,R. BAHAN PADAT,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,23.94,4.1,Seminar
457,303,R. BAHAN CAIR 1,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,16.32,3.9,Rapat
458,304,R. BAHAN CAIR 2,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,16.32,3.7,Seminar
678,1.5,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,12.96,3.8,Kelas
679,1.6,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,12.96,3.4,Sidang
681,1.8,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,12.96,4.2,Rapat
463,F.1.4,R. ADMIN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,5,4,Seminar
464,F.1.5,R. KALAB,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,12,3.8,Seminar
680,1.7,R. Dosen Reproduksi,2,Fakultas Peternakan,Tidak Aktif,1,12.96,3.5,Kelas
684,1.11,R. Dosen LabPemuliaan,2,Fakultas Peternakan,Tidak Aktif,1,11.89,4.1,Rapat
471,202,R. MEKANIKA,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,16.2,3.6,Sidang
685,1.12,R. Dosen LabPemuliaan,2,Fakultas Peternakan,Tidak Aktif,1,16.01,3.7,Rapat
472,203,R. ELEKTRONIKA,3,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,25.74,4.2,Seminar
686,1.13,R. Dosen LabPemuliaan,2,Fakultas Peternakan,Tidak Aktif,1,11.06,3.7,Rapat
687,1.14,R. Dosen LabPemuliaan,2,Fakultas Peternakan,Tidak Aktif,1,16.85,3.9,Rapat
476,H.1.4,R. ADMIN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,13.77,3.8,Sidang
477,H.1.5,R. KALAB,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,18.36,4.1,Sidang
688,1.15,R. Dosen LabPemuliaan,2,Fakultas Peternakan,Tidak Aktif,1,9.9,4.4,Seminar
484,1.1.,Ruang Dekan,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,1,25.522,4,Kelas
487,1.4.,Ruang Wakil Dekan II,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,1,7.54,3.2,Seminar
486,1.3.,Ruang Wakil Dekan I,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,1,7.54,4.1,Rapat
488,1.5.,Ruang Wakil Dekan III,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,1,7.54,3.3,Kelas
489,1.6.,Ruang Protokoler,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,1,7.36,3.6,Kelas
737,,Ruang Ketua TPB,1,TPB,Tidak Aktif,1,20,4.1,Seminar
519,A1-02,Ruang Wakil Dekan 1,1,Fakultas Kedokteran,Tidak Aktif,1,18.33,3.9,Rapat
520,A1-03,Ruang Wakil Dekan 2,1,Fakultas Kedokteran,Tidak Aktif,1,18.33,3.7,Seminar
521,A1-04,Ruang Wakil Dekan 3,1,Fakultas Kedokteran,Tidak Aktif,1,18.33,3.8,Seminar
580,R.1.1,Ruang Kasubbag,1,Fakultas Peternakan,Tidak Aktif,1,15.2,3.5,Sidang
583,R.1.2,Ruang Kasubbag,1,Fakultas Peternakan,Tidak Aktif,1,15.2,4.2,Kelas
593,R. 2.1,Dekan,2,Fakultas Peternakan,Tidak Aktif,1,45.125,4.1,Seminar
585,R.1.3,Ruang Kasubbag,1,Fakultas Peternakan,Tidak Aktif,1,15.2,3.8,Kelas
611,1.4,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,12,4.3,Kelas
588,R.1.4,Ruang Kasubbag,1,Fakultas Peternakan,Tidak Aktif,1,15.2,4,Rapat
590,R.1.5,Ruang Ka. Prodi D-III,1,Fakultas Peternakan,Tidak Aktif,1,15.2,3.7,Rapat
592,R.1.6,Ruang Ka. ProdiS-1,1,Fakultas Peternakan,Tidak Aktif,1,13.2,3.4,Seminar
640,1.7,R. Dosen Lab Hijauan,2,Fakultas Peternakan,Tidak Aktif,1,12,3.9,Seminar
596,R. 2.4,WD-1,2,Fakultas Peternakan,Tidak Aktif,1,28.5,3.8,Rapat
597,R. 2.5,WD-2,2,Fakultas Peternakan,Tidak Aktif,1,29.925,3.8,Seminar
598,R. 2.6,WD-3,2,Fakultas Peternakan,Tidak Aktif,1,22.562,3.3,Kelas
601,R. 2.9,KTU,2,Fakultas Peternakan,Tidak Aktif,1,19.8,4.2,Kelas
608,1.1,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,9,3.8,Rapat
609,1.2,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,2,3.8,Kelas
610,1.3,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,9,3.5,Kelas
643,1.1,R. Dosen Lab Analitik,3,Fakultas Peternakan,Tidak Aktif,1,9,3.9,Kelas
612,1.5,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,12,3.6,Rapat
613,1.6,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,9,4.1,Rapat
614,1.7,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,12,3.6,Kelas
615,1.8,R. Dosen Lab Nutrisi/Timur,1,Fakultas Peternakan,Tidak Aktif,1,9,3.4,Kelas
617,1.1,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,9,3.5,Rapat
618,1.11,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,12,3.6,Rapat
619,1.12,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,9,3.7,Rapat
620,1.13,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,12,3.9,Sidang
621,1.14,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,12,4,Sidang
622,1.15,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,9,3.5,Seminar
623,1.16,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,12,3.5,Rapat
624,1.17,R. Dosen Lab Nutrisi/Barat,1,Fakultas Peternakan,Tidak Aktif,1,9,3.9,Sidang
627,2.1,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,9,3.9,Rapat
639,1.6,R. Dosen Lab Hijauan,2,Fakultas Peternakan,Tidak Aktif,1,9,3.8,Rapat
628,2.2,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,12,3.7,Sidang
629,2.3,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,9,4.3,Seminar
630,2.4,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,12,4,Sidang
631,2.5,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,12,3.9,Rapat
632,2.6,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,9,3.6,Rapat
371,B.1.3,R. DEKAN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,22.4,3.4,Kelas
633,2.7,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,12,3.8,Rapat
634,2.8,R. Dosen NMT Non Ruminan,2,Fakultas Peternakan,Tidak Aktif,1,9,4.2,Kelas
372,B.1.1,R. WAKIL DEKAN I,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,22.4,4.7,Sidang
373,B.1.5,R. WAKIL DEKAN II,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,22.4,3.8,Rapat
374,B.1.6,R. WAKIL DEKAN III,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,22.4,4,Seminar
375,B.1.4,R. KTU,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,22.4,3.4,Sidang
636,2.1,R. Dosen Lab Hijauan,2,Fakultas Peternakan,Tidak Aktif,1,9,3.5,Seminar
380,B.1.11,R. PERLENGKAPAN,1,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,24,4.1,Sidang
384,B.2.2.1,R. KASUB KEMAHASISWAAN,2,Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktif,1,24,4,Seminar
637,2.2,R. Dosen Lab Hijauan,2,Fakultas Peternakan,Tidak Aktif,1,9,4.3,Sidang
638,2.5,R. Dosen Lab Hijauan,2,Fakultas Peternakan,Tidak Aktif,1,12,3.5,Sidang
17,A3_R.ARS,Ruang Arsip Akademik,3,Fakultas Hukum,Tidak Aktif,0,13.16,3.8,Sidang
483,1.4.,Ruang Gudang,1,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,0,12.12,4.3,Sidang
690,1.17,R. Dosen Lab Perah,2,Fakultas Peternakan,Tidak Aktif,0,12.99,3.9,Rapat
691,1.18,R. Dosen Lab Perah,2,Fakultas Peternakan,Tidak Aktif,0,12.88,3.8,Sidang
485,1.2.,Ruang Rapat Dekan,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,0,64.86,3.5,Sidang
490,1.7.,Ruang Tamu Dekan,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,0,25.522,4,Sidang
495,1.12.,Ruang Gudang,2,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,0,6.6,3.5,Sidang
108,2,Ruang Akademik,2,Fakultas Teknologi Pangan dan Agroindustri,Tidak Aktif,0,180.56,3.8,Rapat
501,1.6.,Ruang Gudang,3,Fakultas Ilmu Sosial dan Ilmu Politik,Tidak Aktif,0,6.6,3.2,Seminar
692,1.19,R. Dosen Lab Perah,2,Fakultas Peternakan,Tidak Aktif,0,13.96,4.2,Rapat
693,1.2,R. Dosen Lab Perah,2,Fakultas Peternakan,Tidak Aktif,0,23.96,3.9,Sidang
694,1.21,R. Dosen Lab Perah,2,Fakultas Peternakan,Tidak Aktif,0,12.21,3.7,Rapat
347,A.D.1.Lab1,Lab Komputer,1,Fakultas Ekonomi,Aktif,0,0,3.5,Kelas
581,R.1.1,Gudang,1,Fakultas Peternakan,Tidak Aktif,0,11.9,3.5,Sidang
586,R.1.3,Gudang,1,Fakultas Peternakan,Tidak Aktif,0,11.9,3.6,Sidang
695,1.22,R. Dosen Lab Perah,2,Fakultas Peternakan,Tidak Aktif,0,17.16,3.9,Rapat
